KD Karthik,VRV Singh	0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.14285714285714285,0.0,1.0
KD Karthik,WA Mota	0.0,0.5,0.5,0.0,0.0,0.0,1.0
KD Karthik,WD Parnell	0.23076923076923078,0.6923076923076923,0.0,0.0,0.07692307692307693,0.0,1.0
KD Karthik,WPUJC Vaas	0.3333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,1.0
KD Karthik,Y Venugopal Rao	0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0
KD Karthik,YA Abdulla	0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.0,0.8571428571428572
KD Karthik,YK Pathan	0.2777777777777778,0.5,0.0,0.0,0.16666666666666666,0.0,0.9444444444444444
KD Karthik,Yuvraj Singh	0.30303030303030304,0.42424242424242425,0.06060606060606061,0.030303030303030304,0.09090909090909091,0.030303030303030304,0.9393939393939394
KD Karthik,Z Khan	0.7142857142857143,0.0,0.0,0.0,0.2857142857142857,0.0,1.0
KK Cooper,A Nehra	0.0,0.0,0.5,0.0,0.0,0.0,0.5
KK Cooper,AR Patel	0.0,0.0,0.5,0.0,0.0,0.0,0.5
KK Cooper,B Lee	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KK Cooper,DL Vettori	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KK Cooper,DW Steyn	0.0,0.2,0.2,0.0,0.4,0.0,0.8
KK Cooper,Harbhajan Singh	0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.0,0.1111111111111111,0.8888888888888888
KK Cooper,Imran Tahir	0.5,0.25,0.0,0.0,0.25,0.0,1.0
KK Cooper,Iqbal Abdulla	0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.0
KK Cooper,JP Duminy	0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666667
KK Cooper,JP Faulkner	0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
KK Cooper,KA Pollard	0.0,0.0,0.0,0.0,0.5,0.0,0.5
KK Cooper,KV Sharma	0.5,0.0,0.5,0.0,0.0,0.0,1.0
KK Cooper,MM Patel	0.0,0.0,0.0,0.0,0.0,0.5,0.5
KK Cooper,NLTC Perera	0.2,0.2,0.2,0.0,0.2,0.2,1.0
KK Cooper,PP Ojha	0.5,0.25,0.25,0.0,0.0,0.0,1.0
KK Cooper,S Nadeem	0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0
KK Cooper,SL Malinga	0.5,0.25,0.0,0.0,0.0,0.25,1.0
KK Cooper,SP Narine	0.5,0.0,0.0,0.0,0.0,0.0,0.5
KK Cooper,Z Khan	0.25,0.0,0.0,0.0,0.5,0.0,0.75
KK Nair,A Mishra	0.2608695652173913,0.21739130434782608,0.17391304347826086,0.0,0.2608695652173913,0.0,0.9130434782608696
KK Nair,AB Dinda	0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,1.0
KK Nair,AD Mathews	0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0
KK Nair,AD Russell	0.25,0.5,0.125,0.0,0.125,0.0,1.0
KK Nair,AR Patel	0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.6666666666666667
KK Nair,Ankit Sharma	0.5,0.0,0.0,0.0,0.0,0.0,1.0
KK Nair,Anureet Singh	0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.8333333333333334
KK Nair,Azhar Mahmood	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KK Nair,B Kumar	0.75,0.0,0.0,0.0,0.25,0.0,1.0
KK Nair,BE Hendricks	0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0
KK Nair,D Wiese	0.4444444444444444,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,1.0
KK Nair,DJ Bravo	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KK Nair,DW Steyn	0.4,0.0,0.0,0.0,0.4,0.0,0.8
KK Nair,GS Sandhu	0.25,0.125,0.25,0.0,0.25,0.125,1.0
KK Nair,HV Patel	0.25,0.5,0.0,0.0,0.0,0.0,0.75
KK Nair,Harbhajan Singh	0.5454545454545454,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,0.9090909090909091
KK Nair,I Sharma	0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,1.0
KK Nair,IC Pandey	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KK Nair,Imran Tahir	0.25,0.25,0.5,0.0,0.0,0.0,1.0
KK Nair,Iqbal Abdulla	0.4,0.4,0.0,0.0,0.0,0.2,1.0
KK Nair,JA Morkel	0.25,0.25,0.0,0.0,0.5,0.0,1.0
KK Nair,JD Unadkat	0.375,0.25,0.125,0.0,0.125,0.125,1.0
KK Nair,JJ Bumrah	0.2,0.4,0.0,0.0,0.0,0.0,0.6
KK Nair,JP Duminy	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KK Nair,K Santokie	0.3333333333333333,0.2222222222222222,0.2222222222222222,0.0,0.1111111111111111,0.1111111111111111,1.0
KK Nair,KA Pollard	0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0
KK Nair,KV Sharma	0.4,0.4,0.2,0.0,0.0,0.0,1.0
KK Nair,L Balaji	0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.6666666666666667
KK Nair,M Morkel	0.6,0.4,0.0,0.0,0.0,0.0,1.0
KK Nair,MA Starc	0.4666666666666667,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.0,0.9333333333333333
KK Nair,MC Henriques	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
KK Nair,MG Johnson	0.25,0.5,0.25,0.0,0.0,0.0,1.0
KK Nair,MJ McClenaghan	0.0,0.5,0.0,0.0,0.0,0.0,0.5
KK Nair,Mohammed Shami	0.5,0.3125,0.125,0.0,0.0625,0.0,1.0
KK Nair,NLTC Perera	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
KK Nair,NM Coulter-Nile	0.2,0.2,0.2,0.0,0.0,0.2,0.8
KK Nair,P Kumar	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KK Nair,P Negi	0.4,0.4,0.0,0.0,0.2,0.0,1.0
KK Nair,PP Ojha	0.21428571428571427,0.21428571428571427,0.14285714285714285,0.0,0.2857142857142857,0.14285714285714285,1.0
KK Nair,R Ashwin	0.5,0.25,0.0,0.0,0.25,0.0,1.0
KK Nair,R Rampaul	0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,1.0
KK Nair,R Sharma	0.0,0.4,0.0,0.0,0.6,0.0,1.0
KK Nair,R Shukla	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KK Nair,R Vinay Kumar	0.625,0.125,0.0,0.0,0.125,0.0,0.875
KK Nair,RA Jadeja	0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.8888888888888888
KK Nair,RN ten Doeschate	0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0
KK Nair,RS Bopara	0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
KK Nair,S Aravind	0.5,0.0,0.5,0.0,0.0,0.0,1.0
KK Nair,S Badree	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
KK Nair,S Gopal	0.125,0.375,0.0,0.0,0.375,0.125,1.0
KK Nair,S Kaul	0.4,0.2,0.2,0.0,0.1,0.1,1.0
KK Nair,S Nadeem	0.14285714285714285,0.7142857142857143,0.0,0.0,0.0,0.0,0.8571428571428572
KK Nair,SL Malinga	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KK Nair,SP Narine	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
KK Nair,Sandeep Sharma	0.5,0.375,0.0,0.0,0.0,0.125,1.0
KK Nair,Shakib Al Hasan	0.3333333333333333,0.4166666666666667,0.0,0.0,0.16666666666666666,0.0,0.9166666666666666
KK Nair,Shivam Sharma	0.0,0.25,0.5,0.0,0.25,0.0,1.0
KK Nair,UT Yadav	0.0,0.3,0.1,0.1,0.3,0.1,0.9
KK Nair,V Kohli	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KK Nair,VR Aaron	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KK Nair,WD Parnell	0.25,0.375,0.125,0.0,0.25,0.0,1.0
KK Nair,YS Chahal	0.14285714285714285,0.5,0.14285714285714285,0.0,0.21428571428571427,0.0,1.0
KK Nair,Yuvraj Singh	0.0,0.625,0.125,0.0,0.125,0.0,0.875
KK Nair,Z Khan	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KL Rahul,A Mishra	0.16666666666666666,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,1.0
KL Rahul,A Nehra	0.625,0.0625,0.0625,0.0,0.1875,0.0,0.9375
KL Rahul,AB Dinda	0.4,0.0,0.2,0.0,0.2,0.0,0.8
KL Rahul,AD Mathews	0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667
KL Rahul,AN Ahmed	0.25,0.375,0.25,0.0,0.125,0.0,1.0
KL Rahul,AR Patel	0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.8888888888888888
KL Rahul,Anureet Singh	0.25,0.25,0.25,0.0,0.0,0.25,1.0
KL Rahul,Azhar Mahmood	0.25,0.0,0.0,0.0,0.5,0.0,0.75
KL Rahul,BE Hendricks	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
KL Rahul,BW Hilfenhaus	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KL Rahul,DJG Sammy	0.0,0.5,0.25,0.0,0.25,0.0,1.0
KL Rahul,DR Smith	0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666667
KL Rahul,DS Kulkarni	0.5,0.08333333333333333,0.0,0.0,0.16666666666666666,0.08333333333333333,0.8333333333333334
KL Rahul,GJ Maxwell	0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0
KL Rahul,HH Pandya	0.5,0.125,0.25,0.0,0.125,0.0,1.0
KL Rahul,Harbhajan Singh	0.29411764705882354,0.5294117647058824,0.058823529411764705,0.058823529411764705,0.0,0.0,0.9411764705882353
KL Rahul,IC Pandey	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KL Rahul,Imran Tahir	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KL Rahul,J Suchith	0.4166666666666667,0.4583333333333333,0.041666666666666664,0.0,0.041666666666666664,0.041666666666666664,1.0
KL Rahul,JJ Bumrah	0.4,0.2,0.2,0.0,0.2,0.0,1.0
KL Rahul,JP Duminy	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KL Rahul,JP Faulkner	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KL Rahul,KA Pollard	0.1,0.7,0.1,0.0,0.1,0.0,1.0
KL Rahul,L Balaji	0.625,0.375,0.0,0.0,0.0,0.0,1.0
KL Rahul,M Morkel	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KL Rahul,MA Starc	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KL Rahul,MJ McClenaghan	0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666667
KL Rahul,MM Sharma	0.5555555555555556,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
KL Rahul,PP Chawla	0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.8333333333333334
KL Rahul,PP Ojha	0.38461538461538464,0.46153846153846156,0.07692307692307693,0.0,0.07692307692307693,0.0,1.0
KL Rahul,PV Tambe	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KL Rahul,R Ashwin	0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,1.0
KL Rahul,R Bhatia	0.07692307692307693,0.6153846153846154,0.15384615384615385,0.0,0.07692307692307693,0.0,0.9230769230769231
KL Rahul,R Dhawan	0.0,0.6666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0
KL Rahul,R Vinay Kumar	0.3333333333333333,0.5,0.16666666666666666,0.0,0.0,0.0,1.0
KL Rahul,RA Jadeja	0.2857142857142857,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,1.0
KL Rahul,SA Abbott	0.6,0.4,0.0,0.0,0.0,0.0,1.0
KL Rahul,SL Malinga	0.16666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.8333333333333334
KL Rahul,SP Narine	0.5,0.25,0.0,0.0,0.25,0.0,1.0
KL Rahul,Sandeep Sharma	0.0,0.6,0.2,0.0,0.2,0.0,1.0
KL Rahul,Shakib Al Hasan	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
KL Rahul,TG Southee	0.75,0.0,0.25,0.0,0.0,0.0,1.0
KL Rahul,UT Yadav	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KL Rahul,VR Aaron	0.16666666666666666,0.5,0.0,0.0,0.16666666666666666,0.16666666666666666,1.0
KL Rahul,YS Chahal	0.2222222222222222,0.6666666666666666,0.0,0.0,0.1111111111111111,0.0,1.0
KL Rahul,Yuvraj Singh	0.25,0.5,0.0,0.0,0.0,0.25,1.0
KL Rahul,Z Khan	0.3333333333333333,0.4444444444444444,0.1111111111111111,0.0,0.1111111111111111,0.0,1.0
KM Jadhav,A Ashish Reddy	0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,0.0,1.0
KM Jadhav,A Kumble	0.2857142857142857,0.5714285714285714,0.14285714285714285,0.0,0.0,0.0,1.0
KM Jadhav,A Mishra	0.25,0.5,0.25,0.0,0.0,0.0,1.0
KM Jadhav,A Mithun	0.25,0.75,0.0,0.0,0.0,0.0,1.0
KM Jadhav,A Singh	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,AB Agarkar	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,AB Dinda	0.2,0.2,0.2,0.0,0.0,0.2,0.8
KM Jadhav,AD Russell	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,AM Nayar	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,AN Ahmed	0.1111111111111111,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,1.0
KM Jadhav,AR Patel	0.0,0.5,0.0,0.0,0.0,0.0,0.5
KM Jadhav,Anand Rajan	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Anureet Singh	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KM Jadhav,B Kumar	0.3333333333333333,0.4583333333333333,0.08333333333333333,0.0,0.125,0.0,1.0
KM Jadhav,BAW Mendis	0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,BW Hilfenhaus	0.6,0.2,0.0,0.0,0.2,0.0,1.0
KM Jadhav,CK Langeveldt	0.0,0.0,0.0,0.0,1.0,0.0,1.0
KM Jadhav,D Wiese	0.2,0.6,0.2,0.0,0.0,0.0,1.0
KM Jadhav,DE Bollinger	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,DJ Bravo	0.0,0.8,0.0,0.0,0.2,0.0,1.0
KM Jadhav,DS Kulkarni	0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,DW Steyn	0.2,0.6,0.0,0.0,0.1,0.0,0.9
KM Jadhav,HV Patel	0.375,0.25,0.0,0.0,0.125,0.0,0.75
KM Jadhav,Harbhajan Singh	0.3333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.8333333333333334
KM Jadhav,Harmeet Singh	0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,I Sharma	0.23076923076923078,0.38461538461538464,0.07692307692307693,0.0,0.15384615384615385,0.07692307692307693,0.9230769230769231
KM Jadhav,IC Pandey	0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.0
KM Jadhav,IK Pathan	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Iqbal Abdulla	0.35714285714285715,0.5,0.07142857142857142,0.0,0.07142857142857142,0.0,1.0
KM Jadhav,J Botha	0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,1.0
KM Jadhav,J Suchith	0.5,0.25,0.125,0.0,0.0,0.125,1.0
KM Jadhav,JA Morkel	0.0,0.6,0.0,0.0,0.0,0.0,0.6
KM Jadhav,JD Unadkat	0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,JH Kallis	0.46153846153846156,0.3076923076923077,0.0,0.0,0.15384615384615385,0.07692307692307693,1.0
KM Jadhav,JJ Bumrah	0.25,0.5,0.0,0.0,0.25,0.0,1.0
KM Jadhav,JP Faulkner	0.15384615384615385,0.46153846153846156,0.15384615384615385,0.0,0.15384615384615385,0.07692307692307693,1.0
KM Jadhav,KP Appanna	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KM Jadhav,KV Sharma	0.0,0.75,0.0,0.0,0.0,0.0,0.75
KM Jadhav,KW Richardson	0.18181818181818182,0.5454545454545454,0.0,0.0,0.09090909090909091,0.18181818181818182,1.0
KM Jadhav,L Balaji	0.4,0.2,0.2,0.0,0.2,0.0,1.0
KM Jadhav,M Kartik	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,M de Lange	0.5,0.0,0.5,0.0,0.0,0.0,1.0
KM Jadhav,MA Starc	0.0,0.5714285714285714,0.0,0.0,0.2857142857142857,0.14285714285714285,1.0
KM Jadhav,MC Henriques	0.5,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,1.0
KM Jadhav,MM Sharma	0.46153846153846156,0.23076923076923078,0.0,0.0,0.07692307692307693,0.15384615384615385,0.9230769230769231
KM Jadhav,NLTC Perera	0.2,0.7,0.0,0.0,0.0,0.1,1.0
KM Jadhav,P Awana	0.75,0.0,0.0,0.0,0.0,0.0,0.75
KM Jadhav,P Kumar	0.15384615384615385,0.23076923076923078,0.23076923076923078,0.0,0.15384615384615385,0.23076923076923078,1.0
KM Jadhav,PP Chawla	0.0,0.0,0.0,0.0,0.0,0.0,0.0
KM Jadhav,PP Ojha	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,PV Tambe	0.25,0.75,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Parvez Rasool	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,R Ashwin	0.2916666666666667,0.5416666666666666,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
KM Jadhav,R Bhatia	0.25,0.5,0.0,0.0,0.0,0.25,1.0
KM Jadhav,R Rampaul	0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,1.0
KM Jadhav,R Vinay Kumar	0.21052631578947367,0.47368421052631576,0.0,0.0,0.21052631578947367,0.10526315789473684,1.0
KM Jadhav,RA Jadeja	0.2,0.6666666666666666,0.06666666666666667,0.0,0.06666666666666667,0.0,1.0
KM Jadhav,RP Singh	0.0,0.4,0.6,0.0,0.0,0.0,1.0
KM Jadhav,RS Bopara	0.2,0.2,0.0,0.0,0.6,0.0,1.0
KM Jadhav,S Narwal	0.5,0.0,0.5,0.0,0.0,0.0,1.0
KM Jadhav,SK Trivedi	0.4666666666666667,0.3333333333333333,0.06666666666666667,0.0,0.06666666666666667,0.0,0.9333333333333333
KM Jadhav,SK Warne	0.25,0.5,0.0,0.0,0.0,0.0,0.75
KM Jadhav,SL Malinga	0.2,0.6,0.0,0.0,0.0,0.0,0.8
KM Jadhav,SP Narine	0.21428571428571427,0.5,0.0,0.0,0.21428571428571427,0.07142857142857142,1.0
KM Jadhav,SR Watson	0.25,0.5,0.125,0.0,0.125,0.0,1.0
KM Jadhav,STR Binny	0.5,0.0,0.5,0.0,0.0,0.0,1.0
KM Jadhav,SW Tait	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Sandeep Sharma	0.0,0.0,0.0,0.0,0.0,0.0,0.0
KM Jadhav,Shakib Al Hasan	0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,UT Yadav	0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.6666666666666667
KM Jadhav,VR Aaron	0.8,0.2,0.0,0.0,0.0,0.0,1.0
KM Jadhav,YK Pathan	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KM Jadhav,YS Chahal	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Yuvraj Singh	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KM Jadhav,Z Khan	0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.2857142857142857,0.0,1.0
KMDN Kulasekara,Azhar Mahmood	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KMDN Kulasekara,P Kumar	0.0,0.0,0.0,0.0,1.0,0.0,1.0
KP Appanna,A Mishra	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KP Appanna,RJ Harris	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KP Appanna,YA Abdulla	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,A Mishra	0.4583333333333333,0.3333333333333333,0.0,0.0,0.041666666666666664,0.125,0.9583333333333334
KP Pietersen,A Nehra	0.4117647058823529,0.35294117647058826,0.0,0.0,0.11764705882352941,0.11764705882352941,1.0
KP Pietersen,A Symonds	0.0,0.5,0.5,0.0,0.0,0.0,1.0
KP Pietersen,AA Chavan	0.46153846153846156,0.38461538461538464,0.0,0.0,0.07692307692307693,0.0,0.9230769230769231
KP Pietersen,AC Thomas	0.8333333333333334,0.0,0.16666666666666666,0.0,0.0,0.0,1.0
KP Pietersen,AC Voges	0.2,0.2,0.0,0.0,0.6,0.0,1.0
KP Pietersen,AD Mascarenhas	0.6428571428571429,0.14285714285714285,0.14285714285714285,0.0,0.07142857142857142,0.0,1.0
KP Pietersen,AD Mathews	0.2,0.2,0.0,0.0,0.0,0.6,1.0
KP Pietersen,AN Ahmed	0.2857142857142857,0.7142857142857143,0.0,0.0,0.0,0.0,1.0
KP Pietersen,AR Patel	0.4375,0.1875,0.0625,0.0,0.25,0.0,0.9375
KP Pietersen,Ankit Sharma	0.5,0.3,0.0,0.0,0.1,0.1,1.0
KP Pietersen,B Kumar	0.42857142857142855,0.2857142857142857,0.0,0.0,0.2857142857142857,0.0,1.0
KP Pietersen,B Lee	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,BCJ Cutting	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,BE Hendricks	0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.3333333333333333,0.1111111111111111,1.0
KP Pietersen,BJ Hodge	0.0,0.6,0.2,0.0,0.0,0.0,0.8
KP Pietersen,Bipul Sharma	0.3333333333333333,0.5555555555555556,0.0,0.1111111111111111,0.0,0.0,1.0
KP Pietersen,CRD Fernando	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KP Pietersen,DE Bollinger	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,DJ Bravo	0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,1.0
KP Pietersen,DJG Sammy	0.25,0.5,0.0,0.0,0.0,0.25,1.0
KP Pietersen,DL Vettori	0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.2857142857142857,0.8571428571428572
KP Pietersen,DP Nannes	0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0
KP Pietersen,DS Kulkarni	0.8,0.2,0.0,0.0,0.0,0.0,1.0
KP Pietersen,DT Christian	0.38461538461538464,0.38461538461538464,0.0,0.0,0.15384615384615385,0.07692307692307693,1.0
KP Pietersen,DW Steyn	0.4444444444444444,0.3888888888888889,0.0,0.0,0.1111111111111111,0.0,0.9444444444444444
KP Pietersen,GB Hogg	0.2222222222222222,0.2222222222222222,0.4444444444444444,0.0,0.0,0.1111111111111111,1.0
KP Pietersen,Harbhajan Singh	0.3181818181818182,0.2727272727272727,0.09090909090909091,0.0,0.13636363636363635,0.045454545454545456,0.8636363636363636
KP Pietersen,Harmeet Singh	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KP Pietersen,I Sharma	0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,1.0
KP Pietersen,IK Pathan	0.23076923076923078,0.3076923076923077,0.15384615384615385,0.0,0.3076923076923077,0.0,1.0
KP Pietersen,JA Morkel	0.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,0.0,1.0
KP Pietersen,JD Ryder	0.5,0.5,0.0,0.0,0.0,0.0,1.0
KP Pietersen,JJ Bumrah	0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,0.1111111111111111,1.0
KP Pietersen,JP Duminy	0.18181818181818182,0.36363636363636365,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,1.0
KP Pietersen,JP Faulkner	0.25,0.5,0.0,0.0,0.25,0.0,1.0
KP Pietersen,KA Pollard	0.0,1.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,KK Cooper	0.75,0.25,0.0,0.0,0.0,0.0,1.0
KP Pietersen,KV Sharma	0.5833333333333334,0.25,0.0,0.0,0.08333333333333333,0.08333333333333333,1.0
KP Pietersen,Kamran Khan	0.26666666666666666,0.26666666666666666,0.13333333333333333,0.0,0.26666666666666666,0.06666666666666667,1.0
KP Pietersen,Karanveer Singh	0.0,0.8571428571428571,0.14285714285714285,0.0,0.0,0.0,1.0
KP Pietersen,LJ Wright	0.4,0.6,0.0,0.0,0.0,0.0,1.0
KP Pietersen,M Kartik	0.3333333333333333,0.5,0.08333333333333333,0.0,0.08333333333333333,0.0,1.0
KP Pietersen,M Muralitharan	0.3333333333333333,0.5,0.0,0.0,0.0,0.0,0.8333333333333334
KP Pietersen,M de Lange	0.2,0.2,0.0,0.0,0.6,0.0,1.0
KP Pietersen,MA Starc	0.6,0.4,0.0,0.0,0.0,0.0,1.0
KP Pietersen,MC Henriques	0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0
KP Pietersen,MF Maharoof	1.0,0.0,0.0,0.0,0.0,0.0,1.0
KP Pietersen,MG Johnson	0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333,0.0,1.0
KP Pietersen,MM Patel	0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,0.0,1.0
KP Pietersen,MM Sharma	0.0,0.0,0.0,0.0,0.0,0.0,0.0
KP Pietersen,P Awana	0.6363636363636364,0.18181818181818182,0.0,0.0,0.18181818181818182,0.0,1.0
KP Pietersen,PJ Sangwan	0.2,0.4,0.2,0.0,0.0,0.0,0.8
KP Pietersen,PP Chawla	0.2857142857142857,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,1.0
KP Pietersen,PP Ojha	0.391304347826087,0.391304347826087,0.043478260869565216,0.0,0.08695652173913043,0.043478260869565216,0.9565217391304348
KP Pietersen,PV Tambe	0.3333333333333333,0.4444444444444444,0.0,0.0,0.1111111111111111,0.0,0.8888888888888888
